PostId,TypeId,IsBest,Score,API,Sentences
3961427,2,0,1,javax.xml.bind.JAXB,"Introducing polymorphism into JAXB-annotated classes usually causes complications, as you're finding out."
3962206,2,0,0,javax.xml.bind.JAXB,Are you sure that JAXB is producing the sailingGroupResponse tag?
3961023,1,0,4,javax.xml.bind.JAXB,We have a java desktop application that uses JAXB to generate an XML file which is then read by a .Net application and stored in a SQL server database.
3961993,2,0,0,javax.xml.bind.JAXB,You could address this by having JAXB not add the indents: code.
3961993,2,0,0,javax.xml.bind.JAXB,If you are using the JAXB class to save to XML it will automatically format the document.
3961993,2,0,0,javax.xml.bind.JAXB,You could also try another JAXB implementation.
3961993,2,0,0,javax.xml.bind.JAXB,I lead the MOXy JAXB implementation.
3962209,1,0,0,javax.xml.bind.JAXB,How to use generic object List in JAXB XmlAdapter.
3963389,2,1,1,javax.xml.bind.JAXB,"http://stackoverflow.com/questions/3405702/using-sax-to-parse-common-xml-elements/3409270#3409270  Option #3 - Use JAXB If the end result is that the XML will be converted to an object, have you considered using JAXB?"
3964602,1,0,1,javax.xml.bind.JAXB,Mapping a Java property to several xml attributes using JAXB and MOXy.
3967480,1,0,4,javax.xml.bind.JAXB,"JAXB xjc generates the classes WidgetEventCall, WidgetEventDescriptor and WidgetParameter, with their getters and setters."
3969608,2,0,5,javax.xml.bind.JAXB,You could use EclipseLink MOXy's Dynamic JAXB for this use case (I'm the MOXy tech lead).
3969608,2,0,5,javax.xml.bind.JAXB,Create the Dynamic JAXB Context: The JAXBContext can be bootstrapped from an XML: code.
3971017,2,1,2,javax.xml.bind.JAXB,"If you wanted to go overboard, you could use hibernate to get your database results as Java objects and then use JAXB or JiBX to marshal the objects to XML."
3975694,1,0,6,javax.xml.bind.JAXB,invokeInternal() gets only the unmarshalled JAXB object as the parameter.
3975945,1,0,6,javax.xml.bind.JAXB,JAXB workaround for Chameleon XSD imports?
3975945,1,0,6,javax.xml.bind.JAXB,"The error pops up, when binding PartC via JAXB to Java classes:  A class/interface with the same name ""b.exampleType"" is already in use."
3975945,1,0,6,javax.xml.bind.JAXB,"So in my case, there are two namespaces for the same type:  ""PartA"" ""PartC""  And this is, where JAXB breaks down."
30370321,2,0,2,javax.xml.bind.JAXB,"I was facing the same problem using wsdl2java:  WSDLToJava Error: Thrown by JAXB : A class/interface with the same   name ""Respuesta"" is already in use."
3978802,1,0,3,javax.xml.bind.JAXB,JAXB Namespace Order.
3978802,1,0,3,javax.xml.bind.JAXB,Is it possible to control the order of namespaces in documents generated via JAXB?
3978993,2,1,6,javax.xml.bind.JAXB,"JAXB does not directly supports that, but you can marshal your object to ContentHandler, XMLStreamWriter or XMLEventWriter and take care of the namespace and attribute ordering in there."
3979222,2,0,1,javax.xml.bind.JAXB,There is a JAXB sample which shows this sort of thing.
3981572,2,1,2,javax.xml.bind.JAXB,One option would be to use a JAXB and JPA combo with something like HyperJAXB 3.
3981572,2,1,2,javax.xml.bind.JAXB,"Have a look at:  Relational storage using JAXB, JPA and HyperJAXB Building JAX-WS, JAXB and JPA-based web service with Apache CXF, Spring and Hyperjaxb3 From WSDL to JAXB to JPA with a single schema: Adventures in Hyperjaxb3   Or using a JAXB implementation providing JPA support through extensions like MOXy:  JPA Entities to XML - Bidirectional Relationships (and Blaise's blog in general) Creating a RESTful Web Service - Part 1/5  EclipseLink/Examples/MOXy/JPA"
3982643,2,0,4,javax.xml.bind.JAXB,"Depending on where you want to persist the object, take a look at:  JPA, for relational database JDO (Java Data Objects, a more general persistence mechanism) JAXB - XML serialization java.io.Serializable or protobuf - binary serialization"
4012577,2,1,0,javax.xml.bind.JAXB,One missing JAXB annotation (@XmlSeeAlso) code.
3995828,2,0,0,javax.xml.bind.JAXB,There is a massive advantage in this approach - You do not have to concern yourself with any explicit parsing of XML and the JAXB code will also validate your XML content.
3995828,2,0,0,javax.xml.bind.JAXB,More info on using JAXB here.
3996986,2,0,1,javax.xml.bind.JAXB,JAXB See this question
18902514,2,0,3,javax.xml.bind.JAXB,For most use cases around XML/Java binding people seem to be moving to JAXB since it is built in.
4024877,2,1,1,javax.xml.bind.JAXB,If you prefer a typed model to make changes to the data then JAXB is a perfect fit: code.
4024064,2,0,1,javax.xml.bind.JAXB,As for default constructors they may be necessary if you should serialize your class or use it in marshalling/unmarshalling(JAXB requires an empty default constructor).
4028193,2,1,0,javax.xml.bind.JAXB,If the user opts to save the data then a simple marshalling operation (trivial if using JAXB) will ensure that the XML is updated.
4051680,2,0,1,javax.xml.bind.JAXB,JAXB runtimes (atleast Metro and MOXy) can handle properties of type java.util.Set.
4051680,2,0,1,javax.xml.bind.JAXB,For an example see:  Mapping Java collections which contains super- and sub-types with JAXB  Both the Metro and MOXy JAXB implementations use the same XJC tool to compile XML schemas into Java classes.
4050982,2,0,0,javax.xml.bind.JAXB,"This means that JAXB needs to be able to handle any type of data, therefore it typed the data as Object."
4047998,1,0,2,javax.xml.bind.JAXB,Mapping Java collections which contains super- and sub-types with JAXB.
4047998,1,0,2,javax.xml.bind.JAXB,I'm trying to produce something like this with JAXB: code.
8263336,2,0,2,javax.xml.bind.JAXB,"I'm new to Jersey, but I think if your method returns anything but a String, there needs to be a way for JAXB to serialize it."
26888693,2,0,0,javax.xml.bind.JAXB,JAXB cant serialize JSONArray and JSONObject by default.
26888693,2,0,0,javax.xml.bind.JAXB,"There is another way that works fine to me:  Change the JSONArray to a List type; Change your array objects to a Map type;  JAXB serialize Lists and Maps by default, this solution works fine to me."
4056459,1,0,1,javax.xml.bind.JAXB,JAXB annotations to deal with same element name in different namespaces.
4056459,1,0,1,javax.xml.bind.JAXB,The problem that I am trying to solve is that JAXB cannot handle the parent and inherited objects of the same name in different namespaces.
4056459,1,0,1,javax.xml.bind.JAXB,"JAXB cannot run on B alone, but it can and does on A alone."
4056459,1,0,1,javax.xml.bind.JAXB,"One last point, there are many many elements involved, cannot add JAXB customization to all of them."
7393703,2,0,0,javax.xml.bind.JAXB,Funny how the JAXB questions get hardly any response.
4069304,2,0,1,javax.xml.bind.JAXB,JAXB fits your needs.
4334776,2,0,0,javax.xml.bind.JAXB,Its both faster and more memory efficient than JAXB.
4069321,2,0,0,javax.xml.bind.JAXB,You could use the @XmlPath extension in MOXy JAXB to map your object model to any XML document without worrying about writing converters.
4076918,2,0,4,javax.xml.bind.JAXB,You might want to check out XStream or JAXB.
4076970,2,0,1,javax.xml.bind.JAXB,"Of course there are much more to know about processing xml, for instance if you are given XML schema definition (XSD), you could use JAXB."
4155062,2,1,3,javax.xml.bind.JAXB,I end up using a combination of the following:  Apache Woden 1.0-SNAPSHOT to create WSDL 2.0  JAXB to discover data properties Java reflection to discover methods and their params
4086388,1,0,5,javax.xml.bind.JAXB,XSD Schema - JAXB marshaling - Datastore(JPA/JDO) Roundtrip.
4086388,1,0,5,javax.xml.bind.JAXB,"Is it possible, to auto enhance  the objects with the missing annotations based on the JAXB Annotations?"
4095513,2,0,0,javax.xml.bind.JAXB,Use DataNucleus and you can persist via JDO or JPA and internally it uses JAXB.
4087175,2,1,3,javax.xml.bind.JAXB,"Option #1 - Hyperjaxb3 I have not used this myself, but Hyperjaxb3 is supposed to generate both JAXB and JPA annotations on the model:  http://confluence.highsource.org/display/HJ3/Home  Option #2 - Use Dali to map your POJOs to Database (JPA) The Eclipse Dali tool provides tooling to easily map your POJOs to a relational database using JPA:  http://www.eclipse.org/webtools/dali/  Option #3 - Use EclipseLink EclipseLink provides both JPA and JAXB implementations."
4087175,2,1,3,javax.xml.bind.JAXB,The JAXB implementation (MOXy) contains extensions specifically for handling JPA entities:  http://wiki.eclipse.org/EclipseLink/Examples/MOXy/JPA
4102784,2,0,0,javax.xml.bind.JAXB,"Then use JPA to map the objects to the database, and JAXB to map them to XML."
4102784,2,0,0,javax.xml.bind.JAXB,For an example see:  Part 1 - The Database Part 2 - Mapping the Database to JPA Entities Part 3 - Mapping JPA entities to XML (using JAXB) Part 4 - The RESTful Service Part 5 - The Client
4099315,2,0,0,javax.xml.bind.JAXB,You can use JAXB annotations on that class to provide greater control over how the XML looks.
4101718,1,0,9,javax.xml.bind.JAXB,JAXB Can't handle interfaces.
4106066,2,0,3,javax.xml.bind.JAXB,"Then you will get the following output (with any JAXB implementation:  Metro, MOXy, etc): code."
4106066,2,0,3,javax.xml.bind.JAXB,"MOXy JAXB allows your entire model to be interfaces, checkout:  http://bdoughan.blogspot.com/2010/07/moxy-jaxb-map-interfaces-to-xml.html  I also have a blog post that may be relevant to what you are trying to build:  http://bdoughan.blogspot.com/2010/08/using-xmlanyelement-to-build-generic.html"
4102134,2,1,1,javax.xml.bind.JAXB,"This means that the domain objects (aka DTOs) can have lots of JPA annotations to indicate persistence with some kind of ORM framework, and also JAXB annotations to allow the DTOs to be marshalled easily to XML for transmission by a web service."
4101885,1,0,2,javax.xml.bind.JAXB,"Just as a info, I'm using Jersey RI of JAX-RS + JAXB XML to serialize objects."
4117623,1,0,3,javax.xml.bind.JAXB,I am asking here about a standard (or defacto like apache) utility to make the above request comes ture.... Is JAXB can make this happens?
4117671,2,0,0,javax.xml.bind.JAXB,JAXB and XMLBeans are two such libraries.
4131077,2,0,0,javax.xml.bind.JAXB,If you have a schema file for the XML you could use JAXB to do this.
4136240,1,0,5,javax.xml.bind.JAXB,JAXB and collections containing generics.
4136240,1,0,5,javax.xml.bind.JAXB,We have the JAXB/Java code below.
4136617,2,0,4,javax.xml.bind.JAXB,I think it has what you need: JAXB Marshalling and Generics
4145543,2,0,1,javax.xml.bind.JAXB,I'd recommend JAXB + Jackson.
4146540,1,0,9,javax.xml.bind.JAXB,How to marshal an object via JAXB without any information about it?
4146540,1,0,9,javax.xml.bind.JAXB,"Can I do it with JAXB existing facilities, or I should create some custom analyzer?"
4146788,2,0,0,javax.xml.bind.JAXB,"If it's not annotated with @XmlRootElement, then JAXB does not have sufficient information to marshal it."
4149776,1,0,1,javax.xml.bind.JAXB,"Given that, solutions such as JAXB or XStream really aren't appropriate."
4149830,2,1,3,javax.xml.bind.JAXB,Use XSLT to transform the large XML files into a local domain model that is mapped to java objets with JAXB.
4156018,2,0,1,javax.xml.bind.JAXB,You can use the @XmlPath extension in EclipseLink JAXB (MOXy) to easily handle this use case.
4150009,2,0,2,javax.xml.bind.JAXB,"JAXB, the Java API for XML Binding might be what you want."
4150009,2,0,2,javax.xml.bind.JAXB,"These content objects are instances of classes generated by JAXB to match the XML document's schema But if you already have a set of Java classes, or don't yet have a schema for the document, JAXB probably isn't the best way to go."
4152269,1,0,9,javax.xml.bind.JAXB,Why my ArrayList is not marshalled with JAXB?
4155361,1,0,10,javax.xml.bind.JAXB,What JAXB needs a public no-arg constructor for?
4155361,1,0,10,javax.xml.bind.JAXB,"What does JAXB need a public no-arg constructor for, during marshalling?"
4155361,1,0,10,javax.xml.bind.JAXB,Why does JAXB need a constructor?
4155544,2,1,3,javax.xml.bind.JAXB,A JAXB implementation should not need a no-arg constructor during a marshal operation.
4155544,2,1,3,javax.xml.bind.JAXB,JAXB does require one for unmarshalling.
4155544,2,1,3,javax.xml.bind.JAXB,The JAXB implementation you are using may be delaying initialization until an actual operation is performed.
4155544,2,1,3,javax.xml.bind.JAXB,In general support for multi-arg constructors is something we should consider in a future version of JAXB.
4155544,2,1,3,javax.xml.bind.JAXB,In the EclipseLink implementation of JAXB (MOXy) we have an enhancement request open for this functionality (feel free to add relevant details):    https://bugs.eclipse.org/328951.
4155544,2,1,3,javax.xml.bind.JAXB,In the current version of JAXB you could use an XmlAdapter to support this use case:    http://bdoughan.blogspot.com/2010/07/xmladapter-jaxbs-secret-weapon.html
4155388,2,0,3,javax.xml.bind.JAXB,JAXB doesn't want to concern itself with full-on Dependency Injection above and beyond the attribute-based setting it already does.
4159028,1,0,2,javax.xml.bind.JAXB,"In Tomcat, java.lang.LinkageError: JAXB 2.1 API is being loaded from the bootstrap classloader."
4159028,1,0,2,javax.xml.bind.JAXB,"Message: JAXB 2.1 API is being loaded from the bootstrap classloader, but this RI (from jar:file:/C:/Program%20Files/Apache%20Software%20Foundation/Tomcat%205.5/webapps/SkillsDB/WEB-INF/lib/jaxb-impl.jar!/com/sun/xml/bind/v2/model/impl/ModelBuilder.class) needs 2.2 API."
4159028,1,0,2,javax.xml.bind.JAXB,"(See http://java.sun.com/j2se/1.6.0/docs/guide/standards/) Caused by: Executing action [getDocx] of controller [FormattedDocumentController] caused exception: java.lang.LinkageError: JAXB 2.1 API is being loaded from the bootstrap classloader, but this RI (from jar:file:/C:/Program%20Files/Apache%20Software%20Foundation/Tomcat%205.5/webapps/SkillsDB/WEB-INF/lib/jaxb-impl.jar!/com/sun/xml/bind/v2/model/impl/ModelBuilder.class) needs 2.2 API."
4159043,2,1,2,javax.xml.bind.JAXB,Put your JAXB 2.2 JARs in code.
4159043,2,1,2,javax.xml.bind.JAXB,then you should put JAXB 2.2 JARs in: code.
14323695,2,0,0,javax.xml.bind.JAXB,"Put your JAXB 2.2 JARs in  folder, you need first find out where this folder is using this:  System.out.println(System.getProperty(""java.endorsed.dirs"")); Mine was d:\Tomcat 7.0\endorsed"
4177168,2,0,1,javax.xml.bind.JAXB,JAXB is the easiest way to interact with XML in Java.
4177440,1,0,0,javax.xml.bind.JAXB,"I am creating a website AND a RESTful web service using GAE, Jersey, JAXB etc This includes several code files in the src directory of the project which handle the HTTP requests, persist data to the data store etc."
4181120,1,0,7,javax.xml.bind.JAXB,Transforming empty element into null when unmarshalling with JAXB.
4181120,1,0,7,javax.xml.bind.JAXB,A class is defined with the following JAXB annotation: code.
4181120,1,0,7,javax.xml.bind.JAXB,"I tried intercepting in set..() or add..() methods, but turns out JAXB bypasses setters when dealing with collections."
4185346,2,0,2,javax.xml.bind.JAXB,I created an adapter to handle the conversion and informed JAXB using an annotation: code.
4198677,2,0,4,javax.xml.bind.JAXB,In EclipseLink JAXB (MOXy) we have the concept of a null policy.
4198677,2,0,4,javax.xml.bind.JAXB,This informs MOXy JAXB that for this property you wish to treat empty elements as null for this property.
4197817,2,1,5,javax.xml.bind.JAXB,There are two callbacks defined by JAXB: beforeUnmarshal and afterUnmarshal.
4197817,2,1,5,javax.xml.bind.JAXB,"It's looked up by JAXB using reflection, but I think it would've been convenient (and would reduce debugging/maintenance) if JAXB simply supplied interfaces and/or absract implementations."
4182685,1,0,5,javax.xml.bind.JAXB,Generating JAXB classes with custom class names.
4190340,1,0,4,javax.xml.bind.JAXB,Change element name of a JAXB annotated subclass.
4190340,1,0,4,javax.xml.bind.JAXB,"I find it inconvenient that a subclass that overrides a getter method in the super class can change the element name that JAXB outputs, but the super class's one is also being written to the output."
4194827,1,0,2,javax.xml.bind.JAXB,Can I marshal my own data structures with JAXB?
4200330,2,0,1,javax.xml.bind.JAXB,I would think it would work by default; JAXB (data binder that JAX-WS implementations use) should know how to convert between XML values and java.util.Calendar.
4200485,2,0,0,javax.xml.bind.JAXB,"To my knowledge there are some tools out there such as JAXB which will generate your classes based on XSD's, but they can sometimes come with a price as generated code often does."
4200427,2,0,1,javax.xml.bind.JAXB,"If it's a reasonably small xml document and the memory/throughput constraints aren't prohibitive to an in memory solution, then you could use JAXB instead."
4201785,1,0,1,javax.xml.bind.JAXB,Obviously the value isn't there for 4 fields but when you have 100 it would be nice (think JAXB Bean for a nasty piece of XML).
4213568,2,1,4,javax.xml.bind.JAXB,JAXB is how you serialize Java objects to XML.
4213568,2,1,4,javax.xml.bind.JAXB,"The following will help you get started:  http://wiki.eclipse.org/EclipseLink/Examples/MOXy/GettingStarted  JAXB Implementations There are several implementations of this standard:  EclipseLink MOXy (I'm the tech lead) Metro (the reference implementation, included in Java SE 6) JaxMe  Woodstox StAX 2 JAXB accepts many input/output formats including StAX."
4213568,2,1,4,javax.xml.bind.JAXB,"You can also use the javax.xml.validation APIs directly with JAXB, check out the following for an example:  Checking a java value with an xml schema  XSLT The javax.xml.transform libraries are used in Java to perform XSLT transforms."
4213568,2,1,4,javax.xml.bind.JAXB,JAXB is designed to work with these libraries using JAXBSource and JAXBResult.
4609645,2,0,0,javax.xml.bind.JAXB,One benefit is that you can also validate against Relax NG (not supported AFAIK by JAXP parser that JAXB uses by default) or DTD.
4609645,2,0,0,javax.xml.bind.JAXB,"Also: there is a new project called Jackson-xml-databinder (a spin-off of Jackson JSON processor) that implements ""mini-JAXB"" (subset of full JAXB functionality) using a Stax2 parser (like Woodstox or Aalto)."
4609645,2,0,0,javax.xml.bind.JAXB,"Main benefits are bit more powerful data binding part and even better performance than JAXB implementations; downside that it is not as mature, and does not support all XML specific aspects."
4224544,1,0,5,javax.xml.bind.JAXB,How can I modify the JAXB marshalling output stream to include arbitrary inline XML?
4224544,1,0,5,javax.xml.bind.JAXB,I'd like to modify the output stream for a JAXB marshalling operation to include some arbitrary XML.
4224544,1,0,5,javax.xml.bind.JAXB,I have an arbitrary Product domain object with JAXB annotations that currently look like this: code.
4226275,2,0,5,javax.xml.bind.JAXB,"The Oracle implementation seems to alleviate these issues, perhaps because it keeps awareness of the DOM Node classes within the JAXB context."
4225061,1,0,5,javax.xml.bind.JAXB,Background: I created a Class which uses JAXB to unmarshal an XML file.
4230499,1,0,23,javax.xml.bind.JAXB,"What are different approaches to convert Java Objects to XML, I know one option is JAXB but would like to know what are the other approaches/tools available  for the same ?"
4230499,1,0,23,javax.xml.bind.JAXB,Update: Different suggested approaches are:  javax.xml.bind.Marshaller and javax.xml.bind.Unmarshaller XStream XMLBean JAXB Castor JIBX Apache Digester  Now among all the suggested approaches what is the BEST approach to go convert Java Objects to XML and XML to Java Objects ?
4230943,2,0,1,javax.xml.bind.JAXB,"Jackson works similarly to JAXB - it even works with JAXB annotations, in case you want to use both."
4333363,2,0,1,javax.xml.bind.JAXB,"Simple XML Serialization (simpleframework.org) Another approach is Simple its far easier to use than JAXB, JiBX or other such tools."
4230557,2,1,26,javax.xml.bind.JAXB,JAXB is the standard and the best approach for coverting Java objects to XML.
4230557,2,1,26,javax.xml.bind.JAXB,"There are several open source implementations available:  EclipseLink MOXy (I'm the tech lead) Metro (The reference implementation, included in Java SE 6) JaxMe  For more information on JAXB check out my blog:  http://bdoughan.blogspot.com  UPDATE: What is the BEST approach?"
4230557,2,1,26,javax.xml.bind.JAXB,Nominees:  JAXB (all implementations) - Generates POJOs with JAXB annotations.
4230557,2,1,26,javax.xml.bind.JAXB,"Nominees:  EclipseLink JAXB (MOXy) - Offers an external binding file, and metadata can be applied programmatically."
4230557,2,1,26,javax.xml.bind.JAXB,Metro JAXB - Can leverage Annox or JAXBIntroductions Castor - Offers an external binding file JiBX - Offers an external binding file XStream - Metadata can be applied programmatically  Use Case #4 - Meet-in-the-Middle (Existing classes and schema) In this use case you have existing classes that you need to map to an existing XML schema.
4230557,2,1,26,javax.xml.bind.JAXB,"EclipseLink MOXy with its XPath based mapping is the only tool I'm aware of that can handle this use case Nominees:  EclipseLink JAXB (MOXy)  Use Case #5 - XML Infoset Preservation: In this use case you need to preserve the unmapped content:  comments, processing instructions etc."
4230557,2,1,26,javax.xml.bind.JAXB,Nominees:  JAXB (all implementations) - Has the Binder feature.
4230557,2,1,26,javax.xml.bind.JAXB,Nominees:  EclipseLink JAXB (MOXy) - Was built with JPA in mind.
4230557,2,1,26,javax.xml.bind.JAXB,Use Case #7 - Compatibility with XML Web Services (JAX-WS) JAXB is the default binding layer for JAX-WS.
4230557,2,1,26,javax.xml.bind.JAXB,Nominees:  JAXB (implementation depends of the JAX-WS provider)  Use Case #8 - Compatibility with RESTful Web Services (JAX-RS) JAX-RS offers a light-weight alternative to JAX-WS based on the HTTP protocol.
4230557,2,1,26,javax.xml.bind.JAXB,Nominees:  JAXB (all implementations) - The default binding layer and easiest to use with JAX-RS.
4230557,2,1,26,javax.xml.bind.JAXB,"Use Case #9 - Compatibility with Spring Spring has some built in support for integrating with XML binding tools, check out the following link for more information:  http://static.springsource.org/spring-ws/docs/0.9.1/reference/oxm.html  Nominees:  JAXB (all implementations) Castor XMLBeans JiBX  Other Things to Consider  Is the tool still being developed/supported?"
4230557,2,1,26,javax.xml.bind.JAXB,"- JAXB Looking at the above categories, JAXB may not always be the best fit for a particular use case (but it is always a good fit), but it is the only library that can be used for all the use cases."
4230557,2,1,26,javax.xml.bind.JAXB,"I do lead a JAXB implementation EclipseLink MOXy, but MOXy began its life as a proprietary XML binding library TopLink OXM."
4230557,2,1,26,javax.xml.bind.JAXB,"TopLink has always understood the benefit of standards (i.e. EJB/JPA), and we implemented JAXB 1."
4230557,2,1,26,javax.xml.bind.JAXB,Then we (I am the represetative) became active members on JAXB 2 (JSR-222).
4230560,2,0,2,javax.xml.bind.JAXB,"Some alternatives include:-  XStream XMLBean  However, one significant advantage of going with JAXB is it ships with the Java distrubtion."
4230830,2,0,0,javax.xml.bind.JAXB,There are also:  java.beans.XMLEncoder/ -Decoder javax.xml.stream.XMLStreamWriter  But I recommend to use JAXB if you don't have a good reason to do otherwise.
4317968,2,0,1,javax.xml.bind.JAXB,"Use typesafeEnumMember in JAXB-Binding Ref: http://download.oracle.com/docs/cd/E17802_01/webservices/webservices/docs/1.5/tutorial/doc/JAXBUsing4.html#wp148439 Or Something like this[ added name=""ConditionType"" ]: code."
4348209,2,1,4,javax.xml.bind.JAXB,"as referenced by Puspendu, JAXB client customization of the binding is exactly/pretty close to what you need -- you need to use a JAX-WS client customization for your example."
4348209,2,1,4,javax.xml.bind.JAXB,JAXB and JAX-WS customizations essentially allows you to augment the definition of schema elements for WSDL/schema's that you do not control.
4348209,2,1,4,javax.xml.bind.JAXB,http://jax-ws.java.net/nonav/2.1.7/docs/customizations.html JAX-WS client customization is very similar to the JAXB customization.
4348209,2,1,4,javax.xml.bind.JAXB,"The idea is identical, for the most part the JAX-WS portion of the customization file will alter generated artifacts that are specifically related to WSDL, whereas the embedded JAXB customization performs the same function as an external customization file: it alters the generated objects based on the schema."
4348209,2,1,4,javax.xml.bind.JAXB,"The big difference is that rather than tell the JAXB parser where the schema file is, you provide a binding section that selects the schema definition (using XPATH) that you want to apply customization to."
4348209,2,1,4,javax.xml.bind.JAXB,"I did not validate the standalone JAXB customization example, since I really only included it as an example and as a precursor explanation for the JAX-WS customization example."
4246180,2,1,1,javax.xml.bind.JAXB,For more information see:  http://wiki.eclipse.org/EclipseLink/Examples/MOXy/JAXB/GenerateSchema
4248378,1,0,8,javax.xml.bind.JAXB,JAXB?
4249716,2,0,2,javax.xml.bind.JAXB,"Quick answer: JAXB, JPA and Spring When inserting XML into a database you need to consider what operations you'd like to perform on the data that the XML is representing."
4249716,2,0,2,javax.xml.bind.JAXB,If that's what you'd like to do then use JAXB as the unmarshaller because you can easily generate suitably annotated pojos/entities from the XSD via the xjc tool.
4249716,2,0,2,javax.xml.bind.JAXB,"Of course, JAXB annotations can be used to generate a wide variety of output formats (XML, JSON, YAML etc) so you're not limited to XML when you want to output this data."
4249716,2,0,2,javax.xml.bind.JAXB,"So, to summarise, JAXB is a very good way to handle the unmarshalling and later marshalling processes."
4248718,2,0,0,javax.xml.bind.JAXB,"A common approach would be to use JPA (i.e. EclipseLink or Hibernate) to store the objects into the database, and JAXB (i.e.  Metro, EclipseLink MOXy (I'm the tech lead), or JaxMe) to convert the objects to XML."
4248718,2,0,0,javax.xml.bind.JAXB,EclipseLink JAXB (MOXy) has a number of extensions for mapping JPA entities to XML:  http://wiki.eclipse.org/EclipseLink/Examples/MOXy/JPA
4267628,2,0,1,javax.xml.bind.JAXB,EclipseLink JAXB (MOXy) has a useful @XmlPath extension for leveraging XPath to populate an object.
4264422,1,0,2,javax.xml.bind.JAXB,How to marshal a JAXB class instance as its superclass.
4264422,1,0,2,javax.xml.bind.JAXB,Is it possible to marshal a JAXB annotated class instance as its superclass (which is also a JAXB annotated class)?
4492941,2,0,1,javax.xml.bind.JAXB,"But if convenience is more important than efficiency, yes, you probably should consider a tree model (not DOM necessarily, XOM is better for example) or data binding (JAXB or XStream)."
4492941,2,0,1,javax.xml.bind.JAXB,"But if performance or memory usage are a concern, you can still either consider JAXB (which is typically more efficient than tree models like DOM), or StaxMate."
4274482,1,0,5,javax.xml.bind.JAXB,JAXB xsd:include and separate packages.
4274482,1,0,5,javax.xml.bind.JAXB,"So far this works, but.. JAXB generates a ObjectFactory in package A, which contains a create method for the root element."
4275852,2,1,6,javax.xml.bind.JAXB,It's one schema in several files and compiling it in several packages and tricking JAXB to combine these packages looks more like hacking.
4275852,2,1,6,javax.xml.bind.JAXB,"If you want to stay with xsd:include, you'll have to trick JAXB."
4275852,2,1,6,javax.xml.bind.JAXB,"For instance, you can remove or tweak one (or both) of the ObjectFactory classes and build you JAXB context based on individual classes rather than object factories."
4278546,1,0,3,javax.xml.bind.JAXB,"JAXB mapping elements with ""unknown"" name."
4287093,2,1,4,javax.xml.bind.JAXB,Take a look at this question which discusses libraries (such as JAXB and XStream) you can use to convert Java objects to XML.
4302369,2,0,0,javax.xml.bind.JAXB,After long try i am able to generate XSD based on POJO using JAXB schemagen.In my main class based on which i was trying to generate XSD was refereeing some other classes which was in other packages and i was not able to figure it out how to set class path for these classes but on removing those references was able to get schemagen working will explore now how to set class path for schemagen
4298645,2,0,2,javax.xml.bind.JAXB,Here is an example of generating an XML schema from Java classes:  http://wiki.eclipse.org/EclipseLink/Examples/MOXy/JAXB/GenerateSchema
4302827,1,0,1,javax.xml.bind.JAXB,I'm a bit new to use JSON format manipulation and not very experimented in JAXB either.
4302827,1,0,1,javax.xml.bind.JAXB,My starting framework is JBoss RESTEasy (JAX-RS implementation) that provides an elegant way to consume Rest services JSON services by mapping JSON to JAXB thru Jettison framework (it works also in the other way if you want to provide REST service and produce JSON from JAXB).
4302827,1,0,1,javax.xml.bind.JAXB,I assume it comes from a wrong JAXB mapping on SearchResults class but can't figure how to correct it (and it's complicated with the JSON translation to XML).
4313726,2,1,2,javax.xml.bind.JAXB,"Ok, no solution found with Jettison (I'm convinced it's a bug) and JAXB mapping for JSON."
4313726,2,1,2,javax.xml.bind.JAXB,In fact I find more clean to avoid this JSON to JAXB translation my first solution was using.
4305521,2,0,1,javax.xml.bind.JAXB,When creating REST services in a JAX-RS framework (which uses JAXB for XML binding) you can return a List.
4308335,2,1,0,javax.xml.bind.JAXB,JAX-WS utilizes JAXB (the actual version of JAXB used depends on the version of JAX-WS) to perform binding between the XML document (the SOAP message on the wire) and the Java types.
4308335,2,1,0,javax.xml.bind.JAXB,"If you substitute the String parameter with one of type java.lang.Object, then the JAXB runtime is bound to find difficulties during serialization and de-serialization, as no such bindings exist that determine how the runtime should perform such a process."
4308335,2,1,0,javax.xml.bind.JAXB,"If that is the case, you should be using JAX-WS 2.1 and the XmlSeeAlso annotation in JAXB 2.1 to this effect; it is also recommended to construct a suitable superclass, even if you do manage to generate an appropriate WSDL."
4312668,2,0,1,javax.xml.bind.JAXB,The blog entry Customizing JAXB shows the alternatives provided by implementing a PreferredMapper .
4316283,2,1,9,javax.xml.bind.JAXB,"Then the JAXB implementation may choose to leverage the default namespace, but note now all of the elements are namespace qualified which may or may not match your XML schema: code."
4316283,2,1,9,javax.xml.bind.JAXB,For more information on JAXB and namespaces see:  http://bdoughan.blogspot.com/2010/08/jaxb-namespaces.html
4322043,2,1,1,javax.xml.bind.JAXB,"To serialize to XML, use out-of-the box Java JAXB annotations."
4324503,1,0,1,javax.xml.bind.JAXB,"JAXB ""(variable) is not a valid property"" on a ResponseWrapper."
4325636,1,0,0,javax.xml.bind.JAXB,"http://mrico.eu/entry/parsing_chunks_of_xml_documents Can JAXB parse large XML files in chunks) Once I have an individual statement, I want to load it's shares (checking, savings, visa, etc) into corresponding DB tables."
4326535,1,0,4,javax.xml.bind.JAXB,How can I add an attribute to a text element in JAXB?
4326535,1,0,4,javax.xml.bind.JAXB,How can I produce the following XML fragment using JAXB?
